feature_41,feature_42,feature_77,feature_45,feature_76,feature_69,feature_73,feature_37,feature_72,feature_68,feature_58,feature_63,feature_71,feature_39,feature_33,feature_11,feature_18,feature_61,feature_25,feature_44,feature_67,feature_16,feature_22,feature_49,target
0.291503633,0.377166015,1.066423791,1.20384648,,0.133779548,0.507243921,0.545556177,0.107769211,0.198508854,0.108785902,1.467169364,0.128187749,0.540804919,0.76020123,0.338177753,1.209195081,0.536643226,2.727501397,0.193171228,0.88723206,0.896310788,0.335941867,0.340760824,1
0.258951738,0.335063138,1.163785154,0.98593822,,0.155140618,0.489280775,0.544888428,0.127478101,0.184071,0.107422775,1.591747349,0.128169663,0.531049991,0.603355821,0.336446981,1.189067635,0.576994006,2.500951392,0.180152144,0.854771784,0.802456322,0.358242519,0.310972799,1
0.276214375,0.348628787,1.16327464,1.003887491,,0.153555911,0.486736794,0.538985481,0.109535788,0.197804711,0.097301624,1.510404756,0.124399726,0.558523033,0.630937444,0.310808389,1.209356516,0.543905786,2.591503854,0.177795564,0.848387834,0.812690446,0.394156659,0.302538303,1
0.286468767,0.354398106,1.140143328,1.081901945,,0.1536799,0.494710499,0.559096704,0.118644068,0.190535775,0.106017518,1.413149812,0.125241724,0.56164633,0.644144964,0.315789474,1.248952832,0.519736094,2.646512475,0.17472415,0.861335457,0.826443271,0.371517028,0.294391992,1
0.271455577,0.34120983,1.331730089,1.009902391,,0.195925874,0.527373037,0.539697543,0.18432593,0.226764747,0.108643372,1.526665724,0.12618475,0.4536862,0.543667297,0.315689981,1.165028355,0.57476305,2.019470699,0.183760079,0.993351252,0.627410208,0.379017013,0.338661763,1
0.273722628,0.361099184,1.275132275,0.975912002,,0.190336953,0.495683654,0.607342207,0.194514063,0.229184071,0.117237538,1.555973266,0.123781676,0.542507514,0.614212108,0.324602834,1.318162301,0.568783069,2.233576642,0.189223058,0.979949875,0.718763418,0.391799055,0.337231969,1
0.253687316,0.351453856,1.261455897,0.937112976,,0.184119994,0.49112426,0.584492204,0.180404569,0.257740471,0.116967112,1.527177652,0.122884271,0.531394859,0.58259587,0.313316477,1.295828066,0.576991881,2.265908133,0.181918261,0.982661346,0.719553308,0.377159713,0.312095775,1
0.282999747,0.356219914,1.400758786,0.898961661,,,0.546325879,0.61489739,0.197284345,0.224440895,0.108027157,1.744209265,0.124001597,0.543704079,0.630352166,0.313655941,1.161388396,0.733626198,1.926019762,0.168929712,0.969049521,0.672409425,0.443374715,0.317691693,1
0.310237557,0.379242081,1.362204724,0.889173228,,,0.538976378,0.697963801,0.196259843,0.269094488,0.126377953,1.802559055,0.126181102,0.590780543,0.700791855,0.370475113,1.307975113,0.719488189,2.14111991,0.167125984,0.969291339,0.735576923,0.4375,0.311614173,1
0.294398726,0.340323865,1.340517241,0.866575235,,,0.529584639,0.677196708,0.190830721,0.235305643,0.106583072,1.818573668,0.130681818,0.544465092,0.69046987,0.343243961,1.212370587,0.711990596,2.056543669,0.167123824,0.942985893,0.676931245,0.398725776,0.298197492,1
0.355060187,0.499687918,1.399614922,0.904981949,,,0.400048135,0.578956754,0.09631769,0.216269555,0.115090253,1.598026474,0.121155235,0.62238074,0.387873384,0.914578689,2.590905038,0.392057762,3.478555506,0.190661853,0.714705174,1.171466786,0.36148016,0.428592058,0
0.377279358,0.523705325,1.41097815,0.952909258,,,0.398866334,0.634208607,0.112300761,0.220628846,0.121602636,1.597112543,0.125333075,0.640134938,0.411834427,0.956236324,2.641958425,0.394554527,3.580324581,0.190930672,0.730294075,1.219274252,0.385940919,0.414417906,0
0.402105263,0.560091533,1.332265701,0.926147705,,,0.37873091,0.690709382,0.10936267,0.23060855,0.117950146,1.521700784,0.118600009,0.665812357,0.415011442,0.974645309,2.747459954,0.377941791,3.630938215,0.184096922,0.690386669,1.291258581,0.390938215,0.361648795,0
0.361529548,0.483893395,1.394424074,0.814199014,,,0.385510178,0.587949015,0.099506891,0.210709318,0.115374889,1.516816285,0.117713997,0.602433372,0.40023175,0.794090382,2.353765933,0.417941586,3.008574739,0.182766469,0.716019724,1.030475087,0.376245655,0.389429764,0
0.373695677,0.500630662,1.366823022,0.842101927,,,0.385775862,0.623437679,0.114604462,0.222806795,0.125633874,1.527256592,0.124239351,0.599816535,0.384015595,0.800825593,2.38871689,0.418990872,3.001719986,0.181668357,0.719574037,1.064786148,0.372893017,0.368027383,0
0.408752218,0.542400946,1.32032767,0.842536408,,,0.367354369,0.71011236,0.111468447,0.235315534,0.11875,1.436650485,0.117050971,0.649319929,0.404730928,0.843287995,2.604021289,0.416868932,3.242578356,0.176395631,0.70151699,1.127971614,0.391247782,0.340109223,0
0.388879961,0.450265145,1.387826391,0.751986726,,,0.381189416,0.606299213,0.099030652,0.221902017,0.114662475,1.437865689,0.1074142,0.51856018,0.363972361,0.637473887,2.548770689,0.410182517,2.477583159,0.1629552,0.710330975,0.877711715,0.372328459,0.347043926,0
0.401344924,0.482532393,1.357283045,0.739568223,,,0.374690673,0.659012629,0.104104446,0.214694087,0.127911938,1.396194215,0.115453537,0.601443333,0.38543546,0.70608496,2.82532393,0.383479819,2.441528621,0.162300538,0.712603464,0.925209119,0.397080531,0.332110248,0
0.445480753,0.551127692,1.261413905,0.784241716,,,0.366413488,0.762082415,0.114347717,0.219931558,0.123946248,1.345547116,0.105917703,0.649821943,0.405121248,0.715448533,3.061387146,0.396461063,2.701204002,0.156664719,0.691595025,0.995590978,0.413769713,0.294967031,0
0.390366492,0.492984293,1.392473753,0.712044355,,,0.411348354,0.69026178,0.103456411,0.228736581,0.12528017,1.44367111,0.115017105,0.658219895,0.369005236,0.729424084,2.261989529,0.431756518,2.351832461,0.153828005,0.767488498,0.873089005,0.392670157,0.355078448,0
0.409966499,0.510678392,1.347836149,0.73582504,,,0.410205971,0.751465662,0.109928257,0.23640361,0.137121037,1.44353159,0.110853969,0.61620603,0.40221943,0.72340871,2.472361809,0.429645915,2.376256281,0.156908123,0.754570701,0.895938023,0.413107203,0.328627632,0
0.443227301,0.571940173,1.30577957,0.771841398,,,0.396953405,0.839056246,0.102486559,0.231518817,0.132952509,1.413082437,0.108086918,0.649252159,0.391405098,0.727617443,2.610069518,0.435259857,2.428691805,0.15109767,0.734206989,0.931746366,0.420054771,0.281025986,0
0.359547607,0.429510784,1.29728929,0.658272848,,,0.44985928,0.700157812,0.109317138,0.231225004,0.109613391,1.39016442,0.104873352,0.620199895,0.35770647,0.629668595,2.404260915,0.402162643,2.150447133,0.159235669,0.768034365,0.792477643,0.420042083,0.341727152,0
0.400738202,0.492749802,1.294922159,0.698966972,,,0.422231922,0.782494068,0.131529172,0.218390805,0.122071875,1.39211407,0.104612251,0.608752966,0.360137095,0.65357237,2.562351701,0.393423541,2.223833377,0.150880256,0.750472865,0.860005273,0.437648299,0.333187836,0
0.433797012,0.549716641,1.202861595,0.746423006,,,0.413372999,0.881761978,0.114463805,0.224252727,0.137413231,1.343816405,0.100864145,0.636012365,0.376867594,0.639876352,2.543276662,0.41705624,2.182122617,0.154271143,0.75293951,0.845698094,0.436115404,0.292109364,0
0.326527081,0.468766223,1.7368028,1.169381564,0.182497083,0.136662777,0.578483081,0.563073196,0.114912485,0.205227538,0.124387398,1.884107351,0.125227538,0.653832843,0.338034262,0.504758609,2.107544558,0.513978996,3.974303513,0.212322054,0.886861144,0.737670877,0.356636096,0.527747958,0
0.341707232,0.462273992,1.843909804,1.238835046,0.19393172,0.135684021,0.595042127,0.590577191,0.124579944,0.224760142,0.136511956,1.964544879,0.132908002,0.640472879,0.352573018,0.521905424,2.350747566,0.543953636,4.187326147,0.223932207,0.917693469,0.760518081,0.371001391,0.512686894,0
0.36503856,0.508022338,1.770310192,1.17475997,0.179422083,0.12989291,0.566746677,0.65721124,0.132662482,0.229551329,0.125830871,1.78517356,0.128738922,0.670773868,0.369470792,0.512188636,2.618828118,0.52247969,4.404485418,0.216072747,0.872276588,0.799574506,0.384629022,0.472581241,0
0.319472258,0.423489221,1.763358779,1.066036593,0.190597359,0.142190719,0.55622198,0.566026623,0.115473161,0.205743366,0.121410396,1.786925966,0.127771719,0.600188479,0.323006243,0.430203793,2.084344446,0.519205138,3.18812581,0.199503211,0.88725312,0.612439628,0.342560961,0.480370774,0
0.33404533,0.437403584,1.807502287,1.057395547,0.1915828,0.14126258,0.551204636,0.597009612,0.123025313,0.22146996,0.122171394,1.806221409,0.132967368,0.608876231,0.326688027,0.427791622,2.273050908,0.533882281,3.283730865,0.203598658,0.908081732,0.639017444,0.352082592,0.452820982,0
0.354703916,0.469675263,1.707094752,1.045111472,0.191651184,0.137076173,0.525836043,0.665830946,0.124071064,0.226486298,0.125638644,1.682710172,0.12854157,0.625238777,0.343481375,0.436962751,2.521489971,0.492626568,3.382999045,0.191767301,0.868555504,0.668338109,0.356614136,0.409777055,0
0.31959799,0.400717875,1.760818622,0.90134354,0.205046087,0.154663334,0.511092017,0.560947595,0.12380878,0.208717388,0.121621622,1.564208717,0.116388064,0.572290022,0.305814788,0.39971285,2.045369706,0.513435401,2.88384781,0.170129667,0.83510389,0.56109117,0.342139268,0.420793626,0
0.346419644,0.436700485,1.733852497,0.896091006,0.187356848,0.149564819,0.486410139,0.590501397,0.125973431,0.213696748,0.124293785,1.51610933,0.121545274,0.609616233,0.344949272,0.419791207,2.271283635,0.488395175,3.029554477,0.170865781,0.820506948,0.58667843,0.360682253,0.399526645,0
0.363914819,0.460035006,1.601308631,0.893250993,0.184458168,0.147551831,0.479782385,0.660735123,0.129980885,0.219453022,0.121526246,1.46743126,0.115791795,0.600058343,0.325116686,0.414089848,2.42327888,0.483531834,3.069574096,0.168872225,0.800764593,0.603413069,0.364206534,0.351051316,0
0.298052187,0.382579934,1.793780045,0.731384283,0.210144217,0.152555675,0.461885608,0.529584712,0.127930933,0.215834396,0.120376729,1.366231728,0.10615128,0.553472988,0.290885704,0.427783903,2.082322675,0.468753066,2.531789783,0.154615913,0.927499264,0.521131937,0.332965821,0.436672226,0
0.294456067,0.395223152,1.81605681,0.717723641,0.211953842,0.155044876,0.474800276,0.525104603,0.138179308,0.219548279,0.121609626,1.342144196,0.107801558,0.513423989,0.283821478,0.391562064,1.982566248,0.459611402,2.407078103,0.165499556,0.906105139,0.493898187,0.323570432,0.437123977,0
0.335661765,0.414154412,1.771640316,0.702075099,0.208399209,0.162549407,0.457806324,0.587132353,0.15,0.212450593,0.120355731,1.289229249,0.102964427,0.567463235,0.303492647,0.43125,1.982536765,0.432806324,2.555698529,0.163043478,0.895750988,0.534558824,0.364705882,0.424407115,0
0.295364789,0.406983995,1.7320744,0.666335368,0.232003408,0.188697998,0.488428227,0.540220328,0.152775806,0.22462019,0.109754366,1.522930569,0.107056652,0.500935356,0.290376221,0.425067554,2.105383496,0.494391594,2.392434005,0.151355956,0.950163283,0.477655373,0.364165454,0.422121255,0
0.319832985,0.379749478,1.743136145,0.670393433,0.258420606,0.183555052,0.471270875,0.552818372,0.163458817,0.23931503,0.115199547,1.486555335,0.099632041,0.532985386,0.291858038,0.427348643,2.20960334,0.509482027,2.410229645,0.152986131,0.925417492,0.505219207,0.350939457,0.411406736,0
0.315952824,0.403889923,1.763146644,0.634459171,0.273763717,0.213196523,0.479692176,0.603558866,0.148924042,0.217329343,0.122416987,1.467151204,0.102180419,0.551003517,0.300020691,0.40306228,2.122905028,0.496365968,2.408441962,0.15547955,0.901239846,0.495137596,0.351748396,0.412141941,0
0.279472466,0.399577167,1.604071762,0.82560036,0.139980878,,0.45334908,0.510218464,0.113604409,0.237163264,0.113998088,1.458410663,0.119734548,0.531762811,0.312594382,0.572032619,2.242222893,0.520893088,3.190979563,0.179629942,0.900118104,0.573442062,0.324473976,0.487092964,0
0.283895355,0.401870089,1.56109586,0.814779539,0.147179114,,0.437839655,0.516164329,0.117429548,0.236763964,0.118101854,1.426410443,0.118886212,0.525315826,0.308365662,0.540535164,2.1893962,0.489607261,3.151596538,0.175303939,0.867163427,0.573261713,0.32288869,0.464563841,0
0.304035322,0.424170859,1.522221596,0.823748099,0.144876922,,0.451641976,0.560940548,0.115811412,0.233481665,0.113952571,1.375823804,0.116487354,0.578704179,0.32611151,0.559811069,2.32683027,0.474961978,3.379505083,0.177660114,0.86599448,0.613820721,0.342232262,0.459189996,0
0.287948131,0.37998983,1.620553665,0.763223013,0.157284256,,0.423136406,0.508263412,0.119548407,0.235153109,0.124574698,1.408985462,0.120012372,0.519196542,0.30129672,0.484235952,2.193745233,0.525286112,2.753877447,0.164166409,0.887952366,0.511187389,0.320620392,0.42553356,0
0.30217703,0.402163994,1.520531217,0.729430621,0.159059686,,0.428407877,0.538782427,0.118760495,0.234239047,0.112807205,1.325293848,0.115554877,0.52965715,0.313257724,0.487811237,2.141963238,0.497710273,2.828314431,0.163181194,0.858342238,0.5308304,0.325120584,0.434895436,0
0.320550119,0.411399101,1.499770221,0.751991422,0.158394608,,0.419960172,0.5718064,0.117340686,0.232843137,0.115425858,1.333716299,0.113893995,0.56254959,0.316847395,0.50899233,2.381645067,0.482000613,3.018910341,0.162300858,0.854473039,0.556466543,0.329410209,0.416283701,0
0.30559189,0.400425114,1.514593398,0.713768116,0.18287037,,0.456622383,0.543655984,0.118055556,0.226851852,0.110406602,1.29760467,0.117049114,0.541693918,0.312459124,0.467789405,2.240026161,0.503824477,2.490843689,0.156702899,0.89281401,0.488064094,0.332733813,0.397242351,0
0.321753247,0.398376623,1.515384615,0.671696252,0.175147929,,0.44566075,0.559090909,0.119625247,0.228796844,0.121301775,1.256114398,0.115483235,0.526785714,0.307142857,0.480357143,2.106818182,0.474753452,2.467532468,0.152465483,0.856311637,0.49025974,0.328571429,0.388560158,0
0.320212938,0.41490563,1.421580306,0.699821322,0.183442525,,0.419297201,0.571382481,0.116835418,0.228211237,0.118324399,1.252829065,0.113758189,0.537344733,0.309566059,0.464429747,2.175189547,0.468830653,2.483465075,0.149593012,0.851101846,0.501532505,0.331182449,0.368572563,0
0.312918838,0.42740134,1.469076824,0.674499677,0.207746934,,0.436668819,0.637937453,0.133892834,0.245706908,0.134280181,1.273595868,0.122659781,0.613179449,0.34977662,0.575577066,2.271779598,0.492834087,2.62732688,0.156617172,0.912588767,0.562174237,0.390171258,0.37908328,0
0.334721696,0.435062476,1.395628001,0.686884003,0.202552439,,0.433030073,0.653540326,0.14190043,0.241723528,0.12345211,1.222011625,0.115365176,0.611889436,0.351950019,0.606399091,2.416508898,0.48003538,2.676637637,0.148344706,0.891458175,0.571563802,0.398712609,0.362901188,0
0.329805014,0.428783658,1.370690736,0.694747399,0.193305754,,0.417324809,0.670380687,0.138397894,0.238435502,0.127115457,1.212109816,0.113827253,0.597400186,0.360445682,0.56545961,2.35097493,0.477873887,2.674651811,0.146671681,0.859470979,0.602042711,0.378087279,0.366177761,0
0.320731457,0.479145264,1.3513382,0.594971614,0.23730738,,0.477372263,0.656461886,0.157502028,0.249148418,0.130738037,1.20162206,0.113706407,0.665502363,0.399219232,0.58783645,2.351962194,0.497972425,2.789808917,0.133495539,0.890673155,0.559687693,0.425929731,0.340957015,0
0.34733066,0.470352395,1.362426036,0.62113741,0.235700197,,0.445266272,0.678835197,0.173241289,0.259204471,0.132478632,1.215976331,0.118836292,0.663431104,0.420974889,0.594851234,2.472462545,0.492110454,2.842371808,0.131985536,0.893819855,0.600548639,0.442498417,0.3578238,0
0.340640809,0.468381113,1.340197827,0.653802497,0.231555051,,0.471866386,0.696458685,0.14415437,0.260256202,0.121290741,1.198313605,0.113993838,0.651559865,0.419477234,0.630269815,2.512858347,0.49262202,2.900505902,0.126317496,0.865574834,0.653878583,0.457419899,0.347819037,0
0.284891269,0.408065563,1.746002657,1.048013928,0.115270078,0.127411005,0.526458057,0.521502759,0.125761671,0.21468823,0.118889449,1.738901361,0.120263893,0.554040896,0.339824732,0.746186303,2.18930542,0.53058139,3.707481337,0.22343886,0.821230586,1.050632911,0.354349237,0.400284052,0
0.28968059,0.41981982,1.789942971,1.020367521,0.127500679,0.126731239,0.516203494,0.528665029,0.132660451,0.220014484,0.119263148,1.727346791,0.124920793,0.578378378,0.341769042,0.724897625,2.399344799,0.512944691,3.780753481,0.221372318,0.831221146,1.021375921,0.342833743,0.394858333,0
0.284429231,0.421588919,1.689105903,0.991666667,0.121050347,0.116319444,0.511414931,0.529055883,0.117708333,0.215234375,0.114236111,1.673394097,0.115538194,0.558828212,0.332351536,0.744785862,2.21111288,0.484418403,3.704107626,0.206163194,0.818967014,1.034309823,0.341187709,0.387586806,0
0.267399267,0.375824176,1.842434694,0.86894041,0.141725746,0.127035831,0.472248834,0.507064364,0.126205531,0.216452705,0.120074088,1.601456218,0.118988312,0.525902669,0.300156986,0.531135531,2.152380952,0.523280322,3.070643642,0.196908731,0.857380086,0.868236525,0.319937206,0.348342594,0
0.269967065,0.379168382,1.810544576,0.88148194,0.13958243,0.123970014,0.467938789,0.501852614,0.123784152,0.21367945,0.120500589,1.591227309,0.116597485,0.532626595,0.297756278,0.52562783,2.135755455,0.510872932,3.009674763,0.191871631,0.854531937,0.845512557,0.310518732,0.347252339,0
0.273883375,0.379652605,1.741375107,0.865354139,0.123796172,0.120931367,0.451664025,0.505479735,0.124832378,0.213214678,0.111727417,1.635377301,0.114104596,0.506100083,0.297146402,0.529776675,2.15601737,0.504022918,3.036497105,0.186517128,0.867426551,0.8691067,0.319789082,0.35468731,0
0.271649024,0.367810228,1.760424257,0.775564732,0.137073921,0.129382236,0.446684479,0.500318837,0.126143632,0.209537689,0.118694843,1.500364343,0.115942029,0.501084045,0.284657569,0.426476215,2.104706032,0.483928427,2.552097947,0.17860902,0.847137884,0.761892616,0.309654381,0.305562303,0
0.27508172,0.368619562,1.838180225,0.785276074,0.136323799,0.129790455,0.410246196,0.505280362,0.121743287,0.208190582,0.115528643,1.515656123,0.10286033,0.499245663,0.27206437,0.4204174,2.081468444,0.499721138,2.5,0.179029559,0.853477811,0.738119185,0.29456877,0.314795634,0
0.27051863,0.374370594,1.716630536,0.752167854,0.137736141,0.125348405,0.401594921,0.503776435,0.121399814,0.208423661,0.106689378,1.518349334,0.115438216,0.5,0.280337362,0.420317221,2.140986908,0.484670177,2.558660624,0.171337876,0.856689378,0.768001007,0.296198389,0.30682874,0
0.259948941,0.355909296,1.683336687,0.695009056,0.145300865,0.13604347,0.39203059,0.50863493,0.126987321,0.204870195,0.113403099,1.348259207,0.112497484,0.494218351,0.26100015,0.445562397,2.029433849,0.437009459,2.228412675,0.173878044,0.80046287,0.699954948,0.282324673,0.290601731,0
0.267539187,0.365241211,1.604394492,0.683778858,0.152592143,0.136796274,0.371405427,0.517729417,0.129708384,0.211219117,0.110064804,1.398845687,0.112697448,0.518033785,0.263734591,0.446050829,2.048851012,0.462636695,2.257190686,0.173754557,0.819765087,0.706285193,0.294019175,0.299513973,0
